index,branch_lengths,dist,rep,quint
3,0.053045440743460674,42.21197582429131,881,4
4,0.09641792898577417,42.70795638433231,881,5
0,0.0070460606727689255,42.266757669928964,882,1
1,0.01713638565295964,43.3459430425026,882,2
2,0.03298994038852895,42.97478154640745,882,3
3,0.053045440743460494,43.38593434554385,882,4
4,0.0964179289857742,42.9498945404051,882,5
0,0.007046060672768929,42.86273901675331,883,1
1,0.017136385652959694,42.77942090135756,883,2
2,0.03298994038852896,44.22567343623631,883,3
3,0.05304544074346065,42.64937483219446,883,4
4,0.09641792898577425,42.42306074936382,883,5
0,0.007046060672768931,42.80498122612453,884,1
1,0.01713638565295969,41.99594676844739,884,2
2,0.032989940388528975,43.54031210889649,884,3
3,0.0530454407434605,43.71436171774582,884,4
4,0.09641792898577412,42.89170406957786,884,5
0,0.007046060672768922,42.94409874953176,885,1
1,0.017136385652959715,42.791738903689485,885,2
2,0.03298994038852894,43.66074063930105,885,3
3,0.05304544074346063,42.187084743220524,885,4
4,0.09641792898577414,43.35178220671435,885,5
0,0.007046060672768928,43.185686510596724,886,1
1,0.0171363856529597,43.2403957195213,886,2
2,0.0329899403885289,42.82769312735071,886,3
3,0.0530454407434606,43.31643047995828,886,4
4,0.09641792898577424,42.35107434490724,886,5
0,0.007046060672768944,43.2877127634306,887,1
1,0.01713638565295974,43.56221080989898,887,2
2,0.03298994038852897,41.69089655970998,887,3
3,0.05304544074346052,42.09456856013329,887,4
4,0.096417928985774,44.27172012053372,887,5
0,0.007046060672768921,43.07559174487465,888,1
1,0.01713638565295968,42.43319481635492,888,2
2,0.032989940388529024,42.44433371861923,888,3
3,0.053045440743460584,43.45511377815152,888,4
4,0.0964179289857742,43.52295355405103,888,5
0,0.0070460606727689185,43.88541754606932,889,1
1,0.017136385652959735,43.19288265430383,889,2
2,0.03298994038852902,42.27806953353864,889,3
3,0.05304544074346049,42.11169683741779,889,4
4,0.09641792898577412,43.447740208943976,889,5
0,0.007046060672768927,42.97590641517115,890,1
1,0.017136385652959687,43.96163947626417,890,2
2,0.032989940388528975,43.07108988847918,890,3
3,0.05304544074346061,42.66661497254391,890,4
4,0.09641792898577406,42.237252072272575,890,5
0,0.007046060672768929,43.07060250897702,891,1
1,0.01713638565295968,42.7186310986184,891,2
2,0.03298994038852901,43.232243592379604,891,3
3,0.053045440743460584,42.140902930741575,891,4
4,0.0964179289857743,43.77051448898613,891,5
0,0.007046060672768925,41.884124304009795,892,1
1,0.01713638565295971,43.40470425359706,892,2
2,0.03298994038852894,43.414164886002624,892,3
3,0.05304544074346055,43.54008633130841,892,4
4,0.09641792898577405,42.683796048984995,892,5
0,0.007046060672768926,43.57042683802153,893,1
1,0.017136385652959708,43.07477847731496,893,2
2,0.03298994038852897,43.01581178474603,893,3
3,0.053045440743460556,41.68459762450258,893,4
4,0.09641792898577407,43.578657913667556,893,5
0,0.007046060672768922,41.83793944199516,894,1
1,0.017136385652959697,43.69816985380256,894,2
2,0.03298994038852897,43.66348214771437,894,3
3,0.05304544074346054,43.070542910822276,894,4
4,0.09641792898577407,42.654234664710415,894,5
0,0.007046060672768936,42.28211597130555,895,1
1,0.0171363856529597,43.30789263917481,895,2
2,0.03298994038852901,42.796845083651334,895,3
3,0.05304544074346052,42.999214620861565,895,4
4,0.09641792898577409,43.53640604413064,895,5
0,0.007046060672768929,43.237221152940656,896,1
1,0.017136385652959725,42.675626839225345,896,2
2,0.032989940388528954,43.1563624693882,896,3
3,0.05304544074346053,42.935073116603604,896,4
4,0.09641792898577432,42.92823125901382,896,5
0,0.00704606067276894,42.73105123157632,897,1
1,0.017136385652959715,42.339055198056634,897,2
2,0.032989940388528975,42.742204253481674,897,3
3,0.053045440743460535,44.269430826650186,897,4
4,0.09641792898577435,42.85418763014088,897,5
0,0.007046060672768927,43.33597444407727,898,1
1,0.01713638565295974,42.63681143729654,898,2
2,0.03298994038852894,42.08314081929989,898,3
3,0.05304544074346046,43.81715691281109,898,4
4,0.09641792898577432,43.051391956071996,898,5
0,0.007046060672768922,42.32274074456239,899,1
1,0.017136385652959742,42.9176470361788,899,2
2,0.03298994038852896,43.79023527029374,899,3
3,0.05304544074346054,43.187842114795615,899,4
4,0.0964179289857741,42.7177366990461,899,5
0,0.0070460606727689315,42.797233444165855,900,1
1,0.017136385652959708,42.98695856480915,900,2
2,0.03298994038852899,43.22332216411912,900,3
3,0.05304544074346056,42.83235900278429,900,4
4,0.09641792898577412,43.089517733984,900,5
0,0.007046060672768931,42.7450272018904,901,1
1,0.017136385652959683,42.05506514544084,901,2
2,0.03298994038852895,43.559980292986324,901,3
3,0.053045440743460535,43.31518170657427,901,4
4,0.09641792898577418,43.2714476239632,901,5
0,0.007046060672768936,42.70458804802709,902,1
1,0.01713638565295967,42.558996430792206,902,2
2,0.03298994038852895,43.555793027211735,902,3
3,0.05304544074346056,43.5387970303767,902,4
4,0.09641792898577416,42.58074303229176,902,5
0,0.007046060672768913,42.65313055400718,903,1
1,0.01713638565295974,43.13923895245917,903,2
2,0.03298994038852897,42.950377350268155,903,3
3,0.05304544074346047,42.6251354427609,903,4
4,0.09641792898577418,43.55739985512396,903,5
0,0.007046060672768927,43.12586674199224,904,1
1,0.01713638565295968,42.62503324069968,904,2
2,0.03298994038852901,43.970478277973946,904,3
3,0.053045440743460605,42.259790214938604,904,4
4,0.096417928985774,42.95879394190746,904,5
0,0.007046060672768918,42.93129577309371,905,1
1,0.017136385652959694,43.20454587755406,905,2
2,0.03298994038852901,42.173153930301474,905,3
3,0.053045440743460515,42.94022282398639,905,4
4,0.09641792898577417,43.66821509208522,905,5
0,0.0070460606727689185,43.28531710430468,906,1
1,0.017136385652959694,42.39998924500577,906,2
2,0.032989940388528996,42.8233714045252,906,3
3,0.053045440743460556,42.92966903760489,906,4
4,0.09641792898577416,43.49573860763683,906,5
0,0.0070460606727689315,41.73433828517556,907,1
1,0.017136385652959704,43.53801360789651,907,2
2,0.03298994038852898,42.62379799387612,907,3
3,0.05304544074346064,43.978361035990794,907,4
4,0.09641792898577432,43.04453101427307,907,5
0,0.0070460606727689255,42.89149886323331,908,1
1,0.017136385652959697,42.95469402458891,908,2
2,0.03298994038852902,43.7964740597904,908,3
3,0.053045440743460535,42.723260496996474,908,4
4,0.09641792898577403,42.56817892375699,908,5
0,0.00704606067276893,42.719238528616096,909,1
1,0.017136385652959683,43.314900653802916,909,2
2,0.03298994038852897,43.31070328034481,909,3
3,0.05304544074346051,42.94111743319084,909,4
4,0.096417928985774,42.63921046202311,909,5
0,0.007046060672768923,43.53549247213577,910,1
1,0.017136385652959683,42.75212835813075,910,2
2,0.032989940388528906,42.83877556198289,910,3
3,0.05304544074346058,42.63299065207384,910,4
4,0.09641792898577418,43.16863506362218,910,5
0,0.007046060672768928,42.82842145784496,911,1
1,0.01713638565295969,42.943795304141105,911,2
2,0.032989940388529024,42.70319148503885,911,3
3,0.053045440743460584,43.57557544406262,911,4
4,0.0964179289857741,42.87493691186174,911,5
0,0.007046060672768931,43.355837400336014,912,1
1,0.0171363856529597,42.41143582096694,912,2
2,0.03298994038852901,43.25881971340285,912,3
3,0.0530454407434606,42.323769787354664,912,4
4,0.09641792898577412,43.58724714507199,912,5
0,0.0070460606727689255,43.60321519162071,913,1
1,0.0171363856529597,42.78063485420941,913,2
2,0.03298994038852894,43.09515804245338,913,3
3,0.05304544074346062,42.85279637446585,913,4
4,0.0964179289857741,42.59758659654278,913,5
0,0.007046060672768924,43.468832675161295,914,1
1,0.01713638565295976,43.37846368284609,914,2
2,0.032989940388529,43.29671919070164,914,3
3,0.05304544074346057,42.380700602559884,914,4
4,0.0964179289857741,42.39728925150433,914,5
0,0.007046060672768937,43.11701250349084,915,1
1,0.01713638565295972,42.59758237083735,915,2
2,0.03298994038852898,43.718787011231235,915,3
3,0.05304544074346056,42.474226467540475,915,4
4,0.09641792898577413,43.0308431435638,915,5
0,0.007046060672768919,43.20555858262889,916,1
1,0.017136385652959725,42.66838769960123,916,2
2,0.03298994038852894,42.124099487954,916,3
3,0.05304544074346054,43.208292559562004,916,4
4,0.09641792898577416,43.71832319649604,916,5
0,0.007046060672768915,42.43999282304428,917,1
1,0.017136385652959718,41.80943033806189,917,2
2,0.03298994038852905,43.82627670286322,917,3
3,0.053045440743460674,43.411594836522596,917,4
4,0.09641792898577407,43.46615753593988,917,5
0,0.007046060672768927,43.06584095322022,918,1
1,0.017136385652959697,42.81155340530406,918,2
2,0.03298994038852899,43.57707625423505,918,3
3,0.05304544074346046,42.75162075746491,918,4
4,0.09641792898577428,42.72805674473262,918,5
0,0.007046060672768918,42.41979827247986,919,1
1,0.01713638565295974,43.10747347942478,919,2
2,0.03298994038852898,43.38761623274056,919,3
3,0.05304544074346058,43.15713734930948,919,4
4,0.09641792898577421,42.85780619229128,919,5
0,0.0070460606727689255,43.483930678553115,920,1
1,0.017136385652959708,42.89611225046295,920,2
2,0.032989940388528996,42.36419085293981,920,3
3,0.053045440743460674,42.770759160281216,920,4
4,0.09641792898577417,43.40722190474851,920,5
0,0.00704606067276893,43.07705249022565,921,1
1,0.017136385652959683,43.19120865314189,921,2
2,0.03298994038852894,43.04918029945719,921,3
3,0.05304544074346053,42.725950304222195,921,4
4,0.09641792898577417,42.88068304120974,921,5
0,0.007046060672768919,43.024771218441714,922,1
1,0.017136385652959725,43.55774321525925,922,2
2,0.03298994038852898,43.554352718630284,922,3
3,0.053045440743460535,43.23391002567058,922,4
4,0.09641792898577407,41.55166357796692,922,5
0,0.007046060672768936,42.58324624089955,923,1
1,0.017136385652959694,42.91690227008221,923,2
2,0.03298994038852896,43.135893451296326,923,3
3,0.05304544074346054,43.05002348332189,923,4
4,0.09641792898577406,43.244325716269024,923,5
0,0.0070460606727689185,42.8179970054932,924,1
1,0.017136385652959746,43.579862102576634,924,2
2,0.03298994038852894,42.72521749191213,924,3
3,0.053045440743460556,43.58412961907319,924,4
4,0.09641792898577427,42.20899006892586,924,5
0,0.007046060672768923,42.43891743795277,925,1
1,0.01713638565295971,43.49253162344387,925,2
2,0.032989940388528954,42.37501989857782,925,3
3,0.05304544074346046,43.29583087608649,925,4
4,0.09641792898577418,43.313570777119274,925,5
0,0.0070460606727689315,43.606748444101086,926,1
1,0.017136385652959697,41.88007701515236,926,2
2,0.03298994038852901,42.524166919366834,926,3
3,0.05304544074346052,43.11944579093377,926,4
4,0.09641792898577405,43.80854027749421,926,5
0,0.007046060672768925,43.57259343221477,927,1
1,0.017136385652959694,42.633900397727786,927,2
2,0.03298994038852895,42.903648021263066,927,3
3,0.05304544074346054,42.83133318644152,927,4
4,0.09641792898577416,42.98879579755898,927,5
0,0.0070460606727689185,43.3651263056958,928,1
1,0.017136385652959697,42.60358900351596,928,2
2,0.03298994038852896,43.179287812645846,928,3
3,0.05304544074346059,43.15793765187537,928,4
4,0.09641792898577409,42.62752476850197,928,5
0,0.007046060672768935,43.27985385320825,929,1
1,0.01713638565295971,43.039851947656004,929,2
2,0.03298994038852893,43.5262231046022,929,3
3,0.053045440743460494,42.56118116711411,929,4
4,0.09641792898577418,42.522489748946455,929,5
0,0.007046060672768935,42.99375253138335,930,1
1,0.017136385652959725,42.769695931735,930,2
2,0.032989940388528975,43.52129720748298,930,3
3,0.0530454407434606,42.86601908636946,930,4
4,0.09641792898577393,42.78379980628235,930,5
0,0.0070460606727689185,43.567871207230695,931,1
1,0.01713638565295967,42.87356446557491,931,2
2,0.03298994038852901,42.98979723497632,931,3
3,0.05304544074346061,42.49015421876124,931,4
4,0.09641792898577414,43.005829230313346,931,5
0,0.007046060672768935,43.4095152158759,932,1
1,0.01713638565295972,43.07818730417227,932,2
2,0.03298994038852889,42.54302042893631,932,3
3,0.05304544074346061,42.64893675539788,932,4
4,0.09641792898577403,43.241314226468255,932,5
0,0.007046060672768928,42.83736342478126,933,1
1,0.017136385652959683,42.385249092844994,933,2
2,0.032989940388528975,42.98087643573507,933,3
3,0.05304544074346053,43.17335553757911,933,4
4,0.09641792898577409,43.55993318568681,933,5
0,0.0070460606727689385,42.21950342376936,934,1
1,0.017136385652959715,43.3703275298943,934,2
2,0.03298994038852897,44.16304697977184,934,3
3,0.05304544074346056,42.45043893799206,934,4
4,0.09641792898577417,42.72901445017215,934,5
0,0.007046060672768927,42.602606380886016,935,1
1,0.017136385652959687,43.041071903312364,935,2
2,0.032989940388528975,43.563128248504974,935,3
3,0.053045440743460605,42.872319227295655,935,4
4,0.09641792898577412,42.85260778974644,935,5
0,0.007046060672768925,42.85031985854666,936,1
1,0.017136385652959694,43.231415068785424,936,2
2,0.032989940388528975,43.35243320531254,936,3
3,0.05304544074346053,43.28522131551346,936,4
4,0.09641792898577421,42.20704820244725,936,5
0,0.0070460606727689315,43.0631115463833,937,1
1,0.017136385652959694,43.16053985353514,937,2
2,0.032989940388529024,42.71759740353513,937,3
3,0.05304544074346058,42.61847760164174,937,4
4,0.0964179289857744,43.362278385740076,937,5
0,0.007046060672768931,42.92676467240811,938,1
1,0.017136385652959687,42.087486583401166,938,2
2,0.03298994038852899,43.332631414626945,938,3
3,0.05304544074346059,43.542594047137605,938,4
4,0.09641792898577395,43.05444522361353,938,5
0,0.007046060672768928,43.150044960069984,939,1
1,0.01713638565295972,43.26223246252919,939,2
2,0.03298994038852897,42.79345777793464,939,3
3,0.05304544074346059,42.42183405021398,939,4
4,0.09641792898577416,43.29320124783282,939,5
0,0.007046060672768919,42.9482292440445,940,1
1,0.017136385652959732,42.95171149144386,940,2
2,0.032989940388528934,43.135873229497015,940,3
3,0.0530454407434606,43.10680576594065,940,4
4,0.09641792898577412,42.78622312653005,940,5
0,0.007046060672768921,43.13862091365613,941,1
1,0.017136385652959666,43.018339174988576,941,2
2,0.03298994038852894,43.34676000622,941,3
3,0.0530454407434605,42.580831011592274,941,4
4,0.09641792898577412,42.844373157123954,941,5
0,0.007046060672768919,42.075832455436476,942,1
1,0.017136385652959708,43.99049526439551,942,2
2,0.032989940388528996,42.65033805337248,942,3
3,0.05304544074346049,43.033924600518915,942,4
4,0.0964179289857742,43.16065800665934,942,5
0,0.007046060672768924,42.9625089986919,943,1
1,0.017136385652959715,43.01032371290442,943,2
2,0.032989940388529,42.976052664806176,943,3
3,0.05304544074346057,43.173504341627925,943,4
4,0.09641792898577423,42.80425238510839,943,5
0,0.007046060672768918,42.88904034322132,944,1
1,0.01713638565295968,43.7248742742017,944,2
2,0.03298994038852898,42.549870240478796,944,3
3,0.053045440743460515,42.89242693304523,944,4
4,0.09641792898577409,42.856158165167976,944,5
0,0.007046060672768919,43.339669423136066,945,1
1,0.017136385652959704,42.674401560036564,945,2
2,0.032989940388529,42.9034881348085,945,3
3,0.05304544074346058,43.31123204633915,945,4
4,0.09641792898577417,42.701487833559646,945,5
0,0.007046060672768932,41.931837075689565,946,1
1,0.017136385652959704,43.54838687868286,946,2
2,0.03298994038852892,42.898077578703415,946,3
3,0.053045440743460515,42.88999712921272,946,4
4,0.09641792898577395,43.65217745068862,946,5
0,0.0070460606727689255,43.086931071837924,947,1
1,0.017136385652959718,43.31294161488015,947,2
2,0.03298994038852889,42.78864644469209,947,3
3,0.05304544074346056,42.890602979817594,947,4
4,0.09641792898577403,42.840993398589355,947,5
0,0.007046060672768922,42.60574409487046,948,1
1,0.017136385652959687,43.179496665265944,948,2
2,0.03298994038852893,43.8244830600428,948,3
3,0.05304544074346049,42.944367783394576,948,4
4,0.09641792898577409,42.37751242052037,948,5
0,0.007046060672768932,42.847037677852185,949,1
1,0.01713638565295971,43.28389875467579,949,2
2,0.03298994038852905,42.51268124348802,949,3
3,0.05304544074346051,43.63609549899668,949,4
4,0.09641792898577413,42.63936305494689,949,5
0,0.007046060672768933,42.748214253790046,950,1
1,0.01713638565295969,43.0098765358578,950,2
2,0.03298994038852899,43.83845443465333,950,3
3,0.05304544074346051,42.816296258942145,950,4
4,0.09641792898577416,42.5211259079067,950,5
0,0.007046060672768931,43.49515443142819,951,1
1,0.017136385652959697,43.339467581612354,951,2
2,0.032989940388528975,42.67625039457503,951,3
3,0.053045440743460494,42.64223725897503,951,4
4,0.09641792898577412,42.764590994269,951,5
0,0.00704606067276893,42.402410134243475,952,1
1,0.017136385652959708,43.32178942617441,952,2
2,0.032989940388528996,43.63066929308603,952,3
3,0.053045440743460535,42.73790441406271,952,4
4,0.09641792898577431,42.83565829937039,952,5
0,0.007046060672768936,42.88451445479142,953,1
1,0.0171363856529597,42.975227078969155,953,2
2,0.032989940388528996,42.971032061365115,953,3
